user_id	retweeted	count
171968009	15808765	1
171968009	29201047	2
171968009	150078976	1
171968009	33537967	1
171968009	1074518754	1
171968009	516880804	1
171968009	558769636	1
811313565760163844	249787913	1
811313565760163844	236511574	1
811313565760163844	117501995	2
811313565760163844	1058520120	6
811313565760163844	18695134	9
811313565760163844	293131808	13
811313565760163844	29201047	14
811313565760163844	460376288	1
811313565760163844	18061669	2
811313565760163844	811313565760163844	22
811313565760163844	247334603	10
811313565760163844	47747074	2
811313565760163844	150078976	9
811313565760163844	25073877	10
811313565760163844	941080085121175552	3
811313565760163844	19726613	1
811313565760163844	813286	2
811313565760163844	1074518754	4
811313565760163844	21406834	7
811313565760163844	17494010	5
811313565760163844	486694111	1
811313565760163844	946549322	3
811313565760163844	18137749	4
811313565760163844	970207298	4
811313565760163844	939091	3
811313565760163844	242836537	1
811313565760163844	278124059	5
811313565760163844	33537967	3
811313565760163844	20597460	6
811313565760163844	262756641	1
811313565760163844	19394188	3
811313565760163844	18909919	1
811313565760163844	2856787757	1
811313565760163844	14275291	1
811313565760163844	7429102	2
811313565760163844	816683274076614656	1
811313565760163844	242555999	5
811313565760163844	815985039485837312	1
811313565760163844	15808765	1
811313565760163844	234374703	1
811313565760163844	60828944	2
811313565760163844	1249982359	1
811313565760163844	18916432	1
811313565760163844	250188760	5
811313565760163844	15324851	2
811313565760163844	16160352	1
811313565760163844	172858784	1
811313565760163844	171968009	1
309070309	334894942	9
309070309	22669526	7
309070309	467823431	9
309070309	153944899	1
309070309	25073877	72
309070309	150078976	2
309070309	14135426	11
309070309	29201047	3
309070309	816298918468259841	1
309070309	15764644	13
309070309	815733290955112448	3
309070309	234022257	1
309070309	309070309	7
309070309	36686040	1
309070309	970207298	5
309070309	29501253	4
309070309	29450962	3
309070309	342863309	3
309070309	21406834	1
309070309	1092979962	1
309070309	242426145	4
309070309	233842454	1
309070309	237348797	1
309070309	240760644	1
309070309	28602948	1
309070309	242555999	1
309070309	111635980	1
309070309	18916432	3
309070309	1045110018	2
309070309	17494010	3
309070309	13491312	2
309070309	48117116	1
309070309	1055730738	1
309070309	248735463	5
309070309	1037321378	1
309070309	234014087	2
309070309	73303753	1
309070309	47747074	2
309070309	138770045	1
309070309	1074518754	3
309070309	479872233	1
309070309	1058520120	1
309070309	15361570	1
309070309	240812994	1
309070309	813286	3
309070309	432895323	1
309070309	1055685948	1
309070309	1339835893	2
309070309	172858784	1
309070309	787373558	1
309070309	15007149	1
309070309	20113797	1
16256269	18166778	1
16256269	16256269	1
16256269	1209417007	2
16256269	18916432	26
16256269	17976923	6
16256269	817076257770835968	1
16256269	842072478834909184	1
16256269	818910970567344128	1
16256269	2916086925	3
16256269	14275291	1
16256269	37920978	2
16256269	234022257	1
16256269	950328072	2
16256269	19926675	3
16256269	17544524	1
16256269	110545675	4
16256269	237348797	1
16256269	281540744	1
16256269	29766367	6
16256269	963480595	1
16256269	16056306	2
16256269	211420609	1
16256269	22509548	14
16256269	235217558	1
16256269	219429281	1
16256269	76452765	1
16256269	237862972	1
16256269	52503751	1
16256269	240760644	1
16256269	23976316	2
16256269	24735461	1
16256269	233949261	1
16256269	27676828	2
16256269	26778110	1
16256269	18967498	1
109579534	2853309155	4
109579534	124224165	1
109579534	2970279814	1
109579534	2750127259	2
109579534	2963445730	5
109579534	1074101017	1
109579534	109579534	9
109579534	27676828	1
109579534	237348797	2
109579534	814103950404239360	1
109579534	18916432	21
109579534	242926427	1
109579534	1051446626	1
109579534	243418245	1
109579534	17494010	1
109579534	818910970567344128	1
109579534	1209417007	4
109579534	19394188	1
109579534	988573326376427520	2
109579534	935033864	1
109579534	842072478834909184	1
109579534	14275291	2
109579534	2930635215	1
109579534	248495200	1
109579534	217543151	1
109579534	16256269	1
109579534	2966765501	1
109579534	20747881	1
109579534	242376736	1
109579534	1058345042	1
109579534	2327941633	1
109579534	2962994194	1
109579534	942156122	1
19139963	25073877	4
19926675	1209417007	45
19926675	25073877	32
19926675	17976923	9
19926675	19926675	12
19926675	2966205003	2
19926675	819980276570976256	1
19926675	13218102	1
19926675	74198348	3
19926675	262756641	1
19926675	10615232	1
19926675	18916432	319
19926675	1074480192	5
19926675	842072478834909184	1
19926675	15600527	2
19926675	1249982359	7
19926675	818910970567344128	11
19926675	252819323	1
19926675	217543151	1
19926675	829782369670410240	4
19926675	110545675	4
19926675	2853309155	1
19926675	799764016885329921	1
19926675	2963445730	2
19926675	2847221717	1
19926675	20053279	1
19926675	26424123	2
19926675	976969338	1
19926675	37920978	1
323490669	323490669	1
323490669	25073877	3
164369297	15764644	41
164369297	137794015	3
164369297	806906355214852096	1
164369297	248735463	2
164369297	28602948	4
164369297	164369297	55
164369297	2970462034	2
164369297	1058717720	2
164369297	815985039485837312	2
164369297	303861808	3
164369297	90639372	2
164369297	140519774	3
164369297	1037321378	1
164369297	2962868158	3
164369297	1074129612	2
164369297	1045110018	2
164369297	258900199	9
164369297	28599820	1
164369297	1051127714	6
164369297	164007407	5
164369297	1135486501	1
164369297	823552974253342721	3
164369297	20552026	1
164369297	33576489	1
164369297	1055907624	1
164369297	2724095695	1
164369297	1067541214671577093	1
164369297	2916086925	3
164369297	1077121945	3
164369297	3044993235	1
164369297	815733290955112448	4
164369297	1068499286	2
164369297	2970279814	2
164369297	161411080	1
164369297	25073877	10
164369297	150078976	1
164369297	240812994	3
164369297	364415553	4
164369297	816157667882373120	2
164369297	36948268	8
164369297	813286	1
164369297	817076257770835968	1
164369297	796183515998068736	3
164369297	22669526	1
164369297	787373558	3
164369297	467823431	2
164369297	153944899	2
164369297	24745957	1
164369297	39249305	2
164369297	1089859058	1
164369297	80612021	1
164369297	31801993	2
164369297	33563161	4
164369297	50452197	2
164369297	312134473	1
164369297	74508260	1
164369297	82453460	1
164369297	2966570782	1
164369297	995193054	2
164369297	1092979962	3
164369297	956283913835614208	1
164369297	381152398	1
164369297	242426145	1
164369297	193732179	5
164369297	29501253	2
164369297	221792092	1
164369297	231108733	2
164369297	20597460	1
164369297	581141508	2
164369297	111635980	7
164369297	17494010	3
164369297	1222257180	1
164369297	2863006655	1
164369297	479872233	2
164369297	18696134	1
164369297	816298918468259841	1
164369297	814179031956488192	1
164369297	72198806	2
164369297	24195214	1
164369297	1410590874	1
164369297	78445977	1
164369297	942156122	1
164369297	24913074	1
164369297	29450962	1
164369297	818713465653051392	1
164369297	18277655	1
164369297	442824717	2
164369297	63169388	3
164369297	25781141	1
85726335	33537967	9
85726335	47724293	6
85726335	813286	1
85726335	85726335	3
85726335	342863309	1
85726335	29450962	1
85726335	14135426	1
1499993378	1499993378	23
1499993378	25073877	1
1499993378	613725908	1
1499993378	217543151	1
1499993378	1058345042	1
1499993378	216881337	1
1499993378	963480595	1
1499993378	817138492614524928	1
1499993378	242426145	1
1499993378	233842454	4
1499993378	432895323	1
1499993378	291756142	1
1499993378	248495200	1
1499993378	234822928	1
19929362	210926192	2
19929362	818910970567344128	4
19929362	1209417007	14
19929362	18916432	14
19929362	25073877	2
19929362	39249305	1
19929362	1249982359	2
19929362	19926675	5
19929362	1068481578	1
19929362	15600527	4
19929362	15751083	5
19929362	237312687	2
19929362	26424123	1
19929362	124224165	5
19929362	296245061	1
19929362	237763317	1
19929362	2966205003	1
19929362	19929362	2
19929362	217543151	1
19929362	24735461	4
19929362	17976923	2
19929362	278145569	3
19929362	219429281	1
19929362	2253968388	1
19929362	1074480192	1
19929362	254082173	1
19929362	21406834	2
19929362	613725908	1
19929362	240760644	1
19929362	18906561	1
19929362	1077446982	1
19929362	240427862	1
19929362	20053279	1
23600262	23600262	54
23600262	2962868158	6
23600262	806906355214852096	8
23600262	25073877	3
23600262	14984637	1
23600262	231510077	1
23600262	813286	1
23600262	2433737761	1
23600262	15764644	9
23600262	78445977	2
23600262	1074480192	2
23600262	1155212191	1
23600262	2861616083	1
23600262	18137749	2
23600262	248735463	5
23600262	17494010	1
23600262	137794015	1
23600262	1074129612	1
23600262	2968451607	2
23600262	22509548	1
23600262	247334603	2
23600262	242555999	1
23600262	1060984272	3
23600262	7429102	1
23600262	15808765	1
23600262	153944899	1
23600262	1209417007	1
23600262	164369297	1
23600262	19394188	1
23600262	975200486	5
23600262	3044993235	1
23600262	18916432	4
23600262	787373558	2
23600262	29766367	1
23600262	2863006655	1
23600262	249787913	3
23600262	17800215	1
23600262	225921757	2
23600262	231108733	1
23600262	432676344	1
23600262	56864092	1
23600262	36948268	1
23600262	234014087	2
23600262	2966570782	1
23600262	38254095	1
23600262	31801993	1
23600262	1037321378	1
23600262	258900199	1
23600262	63169388	1
23600262	88806753	1
23600262	172858784	1
1083448909	15764644	1
1083448909	818536152588238849	2
1083448909	787373558	1
1083448909	153486399	2
1083448909	816282029276938240	1
1083448909	242426145	1
1083448909	442824717	1
1083448909	467823431	1
1083448909	342863309	3
1083448909	1083448909	1
1083448909	248495200	1
1083448909	28602948	1
1083448909	221792092	1
1083448909	312134473	1
1083448909	267854863	1
1083448909	231510077	1
1083448909	1908143071	1
1083448909	210926192	1
1083448909	14275291	1
1083448909	1305596696	1
1083448909	168502762	1
193732179	1058520120	1
193732179	137794015	5
193732179	25073877	35
193732179	815733290955112448	6
193732179	150078976	4
193732179	995193054	1
193732179	29201047	2
193732179	432895323	1
193732179	193732179	15
193732179	19318314	1
193732179	479872233	6
193732179	74508260	2
193732179	1051127714	1
193732179	1058717720	1
193732179	236279233	1
193732179	15764644	23
193732179	36948268	10
193732179	247334603	1
193732179	24195214	1
193732179	988573326376427520	1
193732179	827258161841135623	1
193732179	2371339658	1
193732179	258900199	2
193732179	31801993	1
193732179	1055907624	3
193732179	161411080	1
193732179	3044993235	2
193732179	50452197	1
193732179	18695134	2
193732179	248735463	4
193732179	153944899	1
193732179	1060487274	5
193732179	942156122	2
193732179	235373000	1
193732179	303861808	3
193732179	816298918468259841	1
193732179	72198806	1
193732179	1037321378	3
193732179	2962868158	1
193732179	312134473	3
193732179	240760644	1
193732179	1077446982	1
193732179	140519774	1
193732179	1249982359	1
193732179	22509548	1
193732179	48117116	1
193732179	111635980	1
193732179	25781141	1
193732179	813286	1
193732179	581141508	1
193732179	18916432	2
193732179	3018670151	1
193732179	237750442	1
193732179	18909919	2
193732179	138770045	3
193732179	30354991	1
193732179	381152398	1
193732179	1074129612	1
193732179	806906355214852096	1
193732179	242426145	1
193732179	29501253	2
193732179	1055730738	1
193732179	56864092	1
193732179	267938462	2
193732179	199325935	1
193732179	787373558	1
193732179	250188760	1
193732179	245451804	1
193732179	2433737761	1
193732179	1077121945	2
193732179	1339931490	2
193732179	14135426	3
193732179	240812994	1
193732179	17494010	1
193732179	29450962	2
193732179	133832049	4
193732179	2966570782	1
193732179	38254095	1
193732179	239949176	2
193732179	63169388	1
193732179	462143773	1
193732179	1080509366	1
193732179	242836537	2
193732179	267854863	1
193732179	84119348	1
193732179	234014087	1
193732179	36686040	1
193732179	432676344	1
193732179	80612021	1
193732179	221792092	1
193732179	404132211	1
33563161	819744763020775425	8
33563161	817076257770835968	5
33563161	303861808	1
33563161	14275291	3
33563161	25073877	1
33563161	164369297	9
33563161	787373558	1
33563161	15764644	10
33563161	111635980	4
33563161	17494010	2
33563161	36948268	1
33563161	3044993235	1
33563161	33576489	1
33563161	467823431	1
33563161	14984637	2
33563161	432676344	1
33563161	1155335864	1
33563161	1074129612	1
33563161	22669526	1
33563161	479872233	1
33563161	140519774	2
33563161	236279233	2
33563161	153486399	1
33563161	221792092	1
33563161	516880804	1
33563161	23600262	1
33563161	2863006655	1
33563161	1077121945	1
33563161	258900199	1
33563161	558769636	1
33563161	239949176	1
33563161	240812994	1
33563161	3018670151	1
33563161	13491312	1
33563161	25781141	1
33563161	38254095	1
33563161	19318314	1
33563161	1037321378	1
33563161	1222257180	1
33563161	1051127714	1
33563161	28602948	1
33563161	72198806	1
33563161	88806753	1
33563161	18137749	1
19407835	818975124460335106	1
19407835	1058917562	1
19407835	18916432	10
19407835	828613457020870657	2
19407835	36948268	1
19407835	25073877	1
19407835	235217558	4
19407835	236511574	5
19407835	2970462034	8
19407835	2853309155	2
19407835	1058717720	1
19407835	2933760046	1
19407835	19407835	1
19407835	584012853	3
19407835	20552026	2
19407835	1065995022	1
19407835	52503751	1
19407835	219429281	1
19407835	28599820	1
19407835	171598736	1
19407835	29766367	1
24913074	25073877	3
24913074	150078976	1
24913074	1077121945	1
24913074	19394188	1
24913074	258900199	1
24913074	1058717720	3
24913074	15764644	17
24913074	2962868158	2
24913074	486694111	1
24913074	2253968388	1
24913074	334894942	1
24913074	72198806	1
24913074	1055730738	1
24913074	24913074	8
24913074	140519774	1
24913074	23600262	4
24913074	237750442	1
24913074	73303753	1
24913074	815733290955112448	1
24913074	1209417007	1
24913074	236279233	1
24913074	14984637	3
24913074	819744763020775425	1
24913074	74508260	1
24913074	950783972	1
24913074	818910970567344128	1
24913074	14135426	2
24913074	942156122	2
24913074	29450962	2
24913074	28599820	2
24913074	231108733	1
24913074	267854863	2
24913074	3044993235	1
24913074	240812994	2
24913074	1055907624	1
24913074	24745957	1
24913074	247334603	3
24913074	24195214	4
24913074	21406834	1
24913074	25781141	2
24913074	364415553	1
24913074	242836537	2
24913074	111635980	2
24913074	248495200	1
24913074	787373558	1
24913074	63169388	2
24913074	19318314	1
24913074	36686040	1
24913074	248735463	2
24913074	88806753	2
24913074	38254095	1
24913074	432771620	1
24913074	18137749	1
24913074	1058520120	1
24913074	133832049	1
24913074	312134473	1
233842454	216881337	25
233842454	975200486	68
233842454	233842454	171
233842454	15745368	1
233842454	2970279814	1
233842454	25073877	29
233842454	432895323	3
233842454	47747074	1
233842454	742735530287304704	6
233842454	13218102	1
233842454	15361570	1
233842454	31611298	1
233842454	1339835893	1
233842454	816298918468259841	1
233842454	1499993378	3
233842454	988573326376427520	1
233842454	88784440	3
233842454	26778110	2
233842454	15764644	1
233842454	18166778	2
233842454	963480595	1
233842454	248735463	2
233842454	1249982359	2
233842454	3044993235	1
233842454	242836537	1
233842454	250188760	2
233842454	816652616625168388	2
233842454	161791703	1
233842454	818460870573441028	3
233842454	880480631108644864	1
233842454	2962868158	2
233842454	26637348	1
233842454	1209417007	1
233842454	17800215	2
233842454	242426145	2
233842454	342863309	1
233842454	2963445730	1
233842454	48117116	1
233842454	818910970567344128	1
942156122	25073877	157
942156122	942156122	94
942156122	3044993235	2
942156122	278124059	1
942156122	29501253	3
942156122	796183515998068736	1
942156122	818713465653051392	3
942156122	1067541214671577093	1
942156122	15745368	2
942156122	248735463	1
942156122	15764644	3
942156122	364415553	1
942156122	10615232	1
942156122	1249982359	4
942156122	482450423	1
942156122	29450962	2
942156122	211420609	1
942156122	23600262	1
942156122	16056306	2
942156122	48117116	1
942156122	231510077	2
942156122	935148134505828353	1
942156122	21157904	1
942156122	1045110018	1
942156122	14275291	3
942156122	2966570782	3
942156122	242426145	1
942156122	18916432	1
942156122	133832049	1
942156122	1055907624	1
942156122	193732179	1
942156122	816652616625168388	1
942156122	1077121945	1
942156122	976969338	1
942156122	153944899	1
942156122	816282029276938240	1
942156122	815733290955112448	1
942156122	216881337	1
942156122	1074129612	1
942156122	267938462	1
942156122	109071031	1
942156122	233842454	1
942156122	813286	1
942156122	1135486501	1
140519774	247334603	2
140519774	137794015	9
140519774	787373558	3
140519774	242873057	1
140519774	364415553	5
140519774	50452197	15
140519774	150078976	12
140519774	248735463	6
140519774	479872233	5
140519774	24195214	13
140519774	15764644	71
140519774	1092979962	13
140519774	3122099613	2
140519774	25073877	10
140519774	2863006655	5
140519774	1077121945	6
140519774	1058717720	3
140519774	10615232	1
140519774	153944899	5
140519774	995193054	4
140519774	140519774	3
140519774	29501253	7
140519774	85396297	4
140519774	1055907624	5
140519774	312134473	1
140519774	1260172386	2
140519774	823552974253342721	1
140519774	3044993235	4
140519774	164369297	5
140519774	305620929	1
140519774	14135426	11
140519774	111635980	11
140519774	31611298	6
140519774	1339931490	4
140519774	1060984272	13
140519774	74508260	6
140519774	796183515998068736	1
140519774	813286	2
140519774	258900199	5
140519774	1155335864	1
140519774	1051127714	7
140519774	155669457	3
140519774	252249233	3
140519774	462143773	8
140519774	814179031956488192	1
140519774	293131808	2
140519774	970207298	3
140519774	250188760	2
140519774	581141508	7
140519774	193732179	6
140519774	815733290955112448	4
140519774	842072478834909184	1
140519774	25781141	3
140519774	19318314	3
140519774	1045110018	13
140519774	816705409486618624	2
140519774	17494010	1
140519774	816157667882373120	2
140519774	816282029276938240	1
140519774	19394188	1
140519774	92186819	1
140519774	2371339658	1
140519774	84119348	3
140519774	28599820	4
140519774	38254095	10
140519774	939091	1
140519774	1037321378	3
140519774	22669526	3
140519774	1089859058	2
140519774	138770045	3
140519774	72198806	3
140519774	39249305	2
140519774	816298918468259841	1
140519774	942156122	7
140519774	56864092	1
140519774	161791703	6
140519774	267938462	1
140519774	60828944	1
140519774	29450962	8
140519774	950783972	1
140519774	467823431	3
140519774	242426145	5
140519774	249348006	3
140519774	432771620	2
140519774	2970279814	10
140519774	18696134	1
140519774	516880804	2
140519774	806906355214852096	1
140519774	23600262	5
140519774	558769636	4
140519774	796736612554117120	1
140519774	239949176	5
140519774	975200486	1
140519774	1135486501	2
140519774	33576489	2
140519774	18916432	9
140519774	2968451607	3
140519774	818713465653051392	1
140519774	817076257770835968	1
140519774	24913074	3
140519774	381152398	5
140519774	162069635	2
140519774	231510077	2
140519774	199325935	3
140519774	237299871	1
140519774	31801993	5
140519774	278124059	2
140519774	2916086925	3
140519774	231108733	3
140519774	153486399	1
140519774	510516465	1
140519774	245451804	1
140519774	14984637	4
140519774	432676344	3
140519774	168502762	3
140519774	133832049	7
140519774	1074129612	2
140519774	24745957	2
140519774	63169388	5
140519774	28602948	2
140519774	2962868158	3
140519774	48117116	1
140519774	2970462034	2
140519774	221792092	5
140519774	303861808	2
140519774	1410590874	2
140519774	78445977	1
140519774	2968007206	3
140519774	3018670151	4
140519774	240812994	1
140519774	1080509366	1
140519774	248495200	1
140519774	1339835893	1
140519774	267854863	3
140519774	236279233	1
140519774	88806753	2
140519774	36686040	3
140519774	1068499286	3
140519774	1531521632	1
140519774	385429543	1
140519774	1058520120	2
140519774	20552026	1
140519774	15954997	1
140519774	404132211	1
140519774	776664410	1
140519774	2724095695	1
140519774	18137749	1
140519774	210926192	1
140519774	2433737761	1
278145569	78403308	1
278145569	217543151	1
278145569	25073877	11
278145569	264219447	1
278145569	1249982359	2
278145569	76649729	3
278145569	818910970567344128	2
278145569	190328374	1
278145569	15007149	2
278145569	819980276570976256	2
278145569	1209417007	18
278145569	240812994	1
278145569	842072478834909184	1
278145569	2953974395	1
278145569	17976923	2
278145569	18916432	17
278145569	1074101017	1
278145569	219429281	1
278145569	211420609	1
278145569	37920978	2
278145569	18166778	1
278145569	84119348	2
278145569	278145569	1
278145569	1074480192	1
278145569	2253968388	1
278145569	935033864	2
278145569	48117116	1
278145569	2970279814	1
278145569	299883942	1
278145569	235312723	1
278145569	25086658	1
278145569	14275291	1
278145569	32010840	2
278145569	234022257	1
278145569	20053279	1
278145569	124224165	1
278145569	26051676	1
278145569	1058256326	1
60828944	1249982359	1
60828944	15764644	1
60828944	25073877	18
60828944	60828944	14
60828944	92186819	2
60828944	486694111	1
60828944	242555999	4
60828944	17494010	5
60828944	1058520120	1
60828944	137794015	1
60828944	19394188	2
60828944	7429102	1
60828944	515822213	1
60828944	47747074	2
60828944	242836537	1
60828944	21406834	6
60828944	249787913	1
60828944	1209417007	1
60828944	155669457	1
60828944	73303753	1
60828944	842072478834909184	1
60828944	171968009	1
60828944	18137749	1
60828944	278124059	1
60828944	250188760	1
60828944	827258161841135623	1
60828944	19318314	2
60828944	970207298	2
60828944	293131808	1
60828944	29201047	1
74198348	818910970567344128	1
74198348	236279233	2
74198348	20053279	8
74198348	17800215	1
74198348	1209417007	4
74198348	818460870573441028	1
74198348	25073877	4
74198348	17976923	2
74198348	33576489	1
74198348	235312723	1
74198348	18916432	7
74198348	976969338	1
74198348	13218102	6
74198348	19926675	2
74198348	74198348	2
74198348	18566912	1
74198348	15324851	1
74198348	250188760	4
74198348	1074480192	1
74198348	137794015	2
74198348	1051446626	1
74198348	233693291	1
74198348	233842454	1
74198348	24735461	2
74198348	2929491549	1
74198348	237312687	1
74198348	2930635215	1
74198348	2847221717	1
74198348	26424123	1
74198348	245451804	1
74198348	2963445730	1
74198348	37920978	1
74198348	19394188	1
74198348	239949176	1
74198348	246769138	1
74198348	30216513	1
74198348	110545675	1
190328374	2914163523	2
190328374	78403308	13
190328374	816131319033950208	1
190328374	1209417007	4
190328374	18916432	12
190328374	190328374	1
190328374	25073877	5
190328374	17976923	1
190328374	818910970567344128	1
190328374	1060487274	3
190328374	19926675	1
190328374	2863210809	4
190328374	2975091705	1
190328374	2382685057	1
190328374	88784440	3
190328374	246341769	1
190328374	975200486	1
190328374	234812598	1
190328374	237750442	1
190328374	1074480192	1
190328374	234469322	1
190328374	29766367	3
190328374	217543151	2
190328374	22509548	3
2932617195	842072478834909184	1
2932617195	19726613	5
2932617195	818536152588238849	1
2932617195	248735463	1
2932617195	18916432	1
2932617195	1058717720	1
2932617195	2932617195	6
2932617195	24913074	1
2932617195	17976923	3
2932617195	1209417007	1
2932617195	14984637	4
2932617195	1068481578	3
2932617195	27676828	1
2932617195	48117116	1
2932617195	246769138	2
2932617195	2966758114	1
2932617195	24735461	1
2932617195	314205957	1
2932617195	834069080	1
2932617195	2953974395	1
970207298	787373558	3
970207298	293131808	5
970207298	15764644	2
970207298	21406834	12
970207298	558769636	1
970207298	248735463	1
970207298	811313565760163844	3
970207298	278124059	1
970207298	815733290955112448	1
970207298	970207298	15
970207298	92186819	1
970207298	20597460	1
970207298	1074518754	3
970207298	164369297	2
970207298	247334603	1
970207298	242555999	2
970207298	7429102	3
970207298	60828944	1
970207298	109071031	1
970207298	1092979962	1
970207298	18137749	1
970207298	816298918468259841	1
970207298	14135426	2
970207298	1058520120	3
970207298	17494010	6
970207298	258900199	1
970207298	25073877	2
970207298	153944899	1
970207298	813286	1
970207298	193732179	1
970207298	248495200	1
970207298	242836537	1
970207298	29201047	4
970207298	1055907624	2
970207298	249787913	1
970207298	250188760	2
970207298	72198806	1
970207298	171598736	3
2968007206	231510077	1
2968007206	303861808	13
2968007206	25073877	39
2968007206	137794015	9
2968007206	29501253	34
2968007206	787373558	6
2968007206	815985039485837312	1
2968007206	78445977	2
2968007206	140519774	5
2968007206	15764644	26
2968007206	2968007206	4
2968007206	161791703	5
2968007206	242426145	1
2968007206	17494010	1
2968007206	813286	7
2968007206	409486555	1
2968007206	2970279814	3
2968007206	1058717720	2
2968007206	1055907624	2
2968007206	442824717	1
2968007206	3122099613	2
2968007206	806906355214852096	2
2968007206	1092979962	5
2968007206	815733290955112448	3
2968007206	1260172386	2
2968007206	1045110018	3
2968007206	1077121945	2
2968007206	162069635	2
2968007206	385429543	3
2968007206	29450962	5
2968007206	364415553	2
2968007206	111635980	3
2968007206	258900199	2
2968007206	516880804	2
2968007206	193732179	2
2968007206	24913074	2
2968007206	16056306	1
2968007206	1072467470	1
2968007206	234014087	2
2968007206	2916086925	2
2968007206	138770045	3
2968007206	816282029276938240	1
2968007206	467823431	2
2968007206	1339931490	3
2968007206	28599820	4
2968007206	153944899	1
2968007206	38254095	7
2968007206	150078976	1
2968007206	36686040	3
2968007206	172858784	1
2968007206	267938462	1
2968007206	17800215	1
2968007206	155669457	1
2968007206	25781141	2
2968007206	239949176	3
2968007206	1135486501	1
2968007206	1055730738	1
2968007206	995193054	2
2968007206	2968451607	2
2968007206	248735463	7
2968007206	818713465653051392	1
2968007206	816157667882373120	1
2968007206	970207298	1
2968007206	199325935	1
2968007206	1060984272	1
2968007206	31801993	2
2968007206	942156122	6
