user_id	liked	count
309070309	231510077	1
309070309	29501253	4
309070309	942156122	2
309070309	1074518754	6
309070309	467823431	20
309070309	581141508	1
309070309	22669526	11
309070309	17907578	3
309070309	153944899	5
309070309	14135426	17
309070309	164369297	1
309070309	150078976	2
309070309	1037321378	4
309070309	1058917562	3
309070309	15764644	19
309070309	815733290955112448	8
309070309	516880804	5
309070309	3122099613	2
309070309	161791703	1
309070309	816298918468259841	3
309070309	248735463	11
309070309	28602948	4
309070309	17494010	5
309070309	36686040	2
309070309	970207298	6
309070309	1045110018	5
309070309	1055730738	3
309070309	13491312	3
309070309	16056306	1
309070309	29450962	7
309070309	342863309	7
309070309	1068499286	3
309070309	21406834	1
309070309	1092979962	2
309070309	84119348	2
309070309	19394188	1
309070309	242426145	4
309070309	233842454	1
309070309	24913074	1
309070309	242555999	1
309070309	111635980	1
309070309	36948268	4
309070309	815966620300480514	1
309070309	1077121945	1
309070309	74508260	2
309070309	31611298	1
309070309	233737858	1
309070309	1209417007	1
309070309	309070309	3
309070309	234014087	4
309070309	47747074	3
309070309	432895323	2
309070309	30216513	1
309070309	479872233	4
309070309	1058520120	1
309070309	15361570	1
309070309	240812994	1
309070309	221792092	2
309070309	1055907624	1
309070309	2970279814	1
309070309	14275291	1
309070309	20747881	1
309070309	404132211	1
309070309	31801993	1
309070309	133832049	1
309070309	1055685948	2
309070309	1339835893	1
309070309	172858784	1
309070309	140519774	1
309070309	115979444	1
309070309	24195214	1
309070309	432676344	1
309070309	25073877	1
16256269	1077446982	1
16256269	52503751	2
16256269	2371339658	1
16256269	1209417007	3
16256269	237763317	1
16256269	1908143071	1
16256269	2964287128	1
16256269	2975091705	1
16256269	935033864	2
16256269	27676828	1
16256269	2973870195	1
16256269	17976923	1
16256269	2253968388	2
109579534	98471035	3
109579534	14275291	14
109579534	2966765501	3
109579534	1051446626	1
109579534	2853309155	6
109579534	2750127259	4
109579534	17976923	21
109579534	124224165	2
109579534	988573326376427520	2
109579534	18916432	9
109579534	237348797	6
109579534	17494010	1
109579534	2963445730	5
109579534	1074101017	2
109579534	814103950404239360	1
109579534	114388293	3
109579534	27676828	1
109579534	2327941633	3
109579534	314205957	3
109579534	109579534	3
109579534	18915145	1
109579534	18277655	1
109579534	819992522109894658	1
109579534	482450423	2
109579534	2970279814	1
109579534	296361085	1
109579534	815966620300480514	2
109579534	1480852568	1
109579534	816683274076614656	1
109579534	1209417007	4
109579534	827258161841135623	1
109579534	19394188	2
109579534	2966570782	1
109579534	296245061	1
19139963	25073877	1
19139963	19139963	2
19139963	14904437	2
19926675	20053279	11
19926675	1209417007	144
19926675	1069124515	1
19926675	18566912	1
19926675	1074480192	19
19926675	25073877	109
19926675	18916432	550
19926675	963480595	1
19926675	2966205003	2
19926675	818975124460335106	2
19926675	935368364	7
19926675	993153006	2
19926675	17976923	37
19926675	32010840	2
19926675	842072478834909184	1
19926675	19926675	11
19926675	960962340	1
19926675	16056306	1
19926675	2853309155	8
19926675	2963445730	42
19926675	818910970567344128	34
19926675	1065995022	4
19926675	23976316	8
19926675	281540744	1
19926675	110545675	32
19926675	15600527	15
19926675	210926192	1
19926675	26424123	7
19926675	1249982359	14
19926675	2253968388	3
19926675	1089334250	2
19926675	18030431	5
19926675	262756641	4
19926675	27676828	2
19926675	74198348	2
19926675	52503751	2
19926675	161743731	1
19926675	18915145	1
19926675	296245061	5
19926675	217543151	9
19926675	2847221717	3
19926675	229197216	3
19926675	252819323	4
19926675	806583915012046854	1
19926675	1058345042	3
19926675	854715071116849157	1
19926675	2929491549	4
19926675	799764016885329921	2
19926675	912608010	8
19926675	1058051748	3
19926675	13218102	1
19926675	442824717	1
19926675	1289319271	1
19926675	829782369670410240	3
19926675	1155212191	2
19926675	237763317	3
19926675	950328072	1
19926675	254082173	1
19926675	124224165	1
19926675	19394188	1
19926675	19929362	1
19926675	976969338	1
19926675	212262370	3
19926675	237312687	2
19926675	37920978	1
19926675	15394954	1
19926675	219429281	1
19926675	234822928	1
19926675	234128524	1
19926675	22509548	2
19926675	2975091705	1
19926675	233949261	1
19926675	834069080	1
19926675	1077446982	1
19926675	25781141	2
19926675	33977070	1
19926675	15751083	1
19926675	1060370282	1
19926675	296361085	3
19926675	2382685057	2
19926675	2965083477	1
19926675	20467163	1
19926675	249410485	1
19926675	278145569	1
19926675	242926427	1
19926675	299883942	1
164369297	15764644	1
164369297	467823431	2
164369297	90639372	1
164369297	818713465653051392	1
164369297	33563161	1
164369297	164369297	2
85726335	47724293	7
85726335	33537967	11
85726335	813286	1
85726335	231108733	1
85726335	342863309	1
85726335	4797361833	1
85726335	815733290955112448	1
1499993378	975200486	1
1499993378	613725908	1
1499993378	217543151	3
1499993378	233842454	2
1499993378	242426145	1
19929362	26424123	1
19929362	25073877	1
19929362	237312687	1
19929362	15600527	1
19929362	33977070	1
19929362	2963445730	1
19929362	1077446982	2
19929362	18030431	1
19929362	233693291	1
19929362	24735461	1
23600262	1051127714	1
23600262	78445977	2
23600262	2962868158	7
23600262	15954997	1
23600262	74508260	1
23600262	15764644	2
23600262	248735463	2
23600262	364415553	3
23600262	239949176	1
23600262	23600262	7
23600262	806906355214852096	7
23600262	242555999	1
23600262	242836537	1
23600262	995193054	1
23600262	18137749	1
23600262	14275291	2
23600262	13491312	1
23600262	29450962	1
23600262	247334603	1
23600262	581141508	1
23600262	29766367	1
23600262	1060984272	4
23600262	225921757	1
23600262	249787913	3
23600262	2933760046	1
23600262	161791703	1
23600262	305620929	1
1083448909	19318314	1
1083448909	85396297	1
1083448909	342863309	2
1083448909	23600262	1
1083448909	29450962	1
1083448909	164369297	1
1083448909	231510077	2
1083448909	210926192	1
1083448909	1209417007	2
1083448909	1045110018	1
1083448909	2966570782	1
1083448909	1222257180	1
193732179	1058520120	1
193732179	815733290955112448	2
193732179	1339931490	1
193732179	150078976	1
193732179	995193054	1
193732179	29201047	2
193732179	2371339658	1
193732179	1055730738	1
193732179	479872233	2
193732179	74508260	2
193732179	1051127714	1
193732179	14984637	1
193732179	193732179	7
193732179	236279233	1
193732179	247334603	1
193732179	1037321378	2
193732179	24195214	1
193732179	161411080	1
193732179	36948268	1
193732179	137794015	4
193732179	18695134	1
193732179	818713465653051392	1
193732179	235373000	1
193732179	3044993235	1
193732179	312134473	2
193732179	1074518754	1
193732179	1060487274	2
193732179	1135486501	1
193732179	138770045	1
33563161	2724095695	1
33563161	258900199	2
33563161	817076257770835968	7
33563161	221792092	1
33563161	248735463	1
33563161	467823431	2
33563161	33563161	6
33563161	14275291	3
33563161	818713465653051392	1
33563161	819744763020775425	13
33563161	36948268	1
33563161	164369297	8
33563161	813286	3
33563161	942156122	1
33563161	140519774	1
33563161	161411080	2
33563161	23600262	1
33563161	787373558	1
33563161	15764644	4
33563161	111635980	3
33563161	17494010	1
33563161	3044993235	1
33563161	22669526	1
33563161	1074129612	1
19407835	14275291	3
19407835	818975124460335106	2
19407835	18916432	5
19407835	52503751	2
19407835	1135486501	2
19407835	26778110	1
19407835	19394188	1
19407835	827258161841135623	9
19407835	1051446626	1
19407835	818910970567344128	3
19407835	242873057	2
19407835	1058917562	2
19407835	36948268	1
19407835	237763317	1
19407835	219429281	1
19407835	2970462034	2
19407835	235217558	1
19407835	815952318487298048	2
19407835	584012853	1
19407835	26051676	1
19407835	1209417007	1
19407835	74198348	1
19407835	236511574	1
19407835	20552026	1
19407835	2966570782	1
24913074	150078976	1
24913074	1077121945	1
24913074	1058717720	3
24913074	1531521632	1
24913074	39249305	1
24913074	24913074	5
24913074	2962868158	2
24913074	486694111	1
24913074	15764644	8
24913074	2253968388	1
24913074	334894942	1
24913074	72198806	1
24913074	1055730738	1
24913074	84119348	1
24913074	23600262	1
24913074	237750442	1
24913074	58928690	1
24913074	815733290955112448	1
24913074	1209417007	1
24913074	236279233	2
24913074	14984637	2
24913074	819744763020775425	1
24913074	74508260	1
24913074	1089859058	1
24913074	28599820	2
24913074	248735463	1
24913074	29450962	3
24913074	14135426	1
24913074	942156122	3
24913074	231108733	1
24913074	479872233	1
24913074	3044993235	1
24913074	240812994	1
24913074	240760644	1
24913074	787373558	1
24913074	1055907624	1
24913074	24195214	1
24913074	248495200	1
233842454	975200486	3
233842454	26778110	1
233842454	815966620300480514	1
233842454	25073877	1
233842454	29450962	2
233842454	246341769	1
233842454	233842454	70
233842454	217543151	1
233842454	88784440	1
233842454	216776631	1
233842454	15361570	1
233842454	216881337	1
233842454	19394188	2
942156122	233842454	1
942156122	31611298	1
942156122	47747074	17
942156122	150078976	2
942156122	137794015	5
942156122	815733290955112448	2
942156122	278124059	1
942156122	1067541214671577093	2
942156122	72198806	1
942156122	303861808	1
942156122	23124635	1
942156122	1074129612	1
942156122	814179031956488192	2
942156122	15764644	2
942156122	2371339658	4
942156122	109579534	1
942156122	29501253	2
942156122	23600262	1
942156122	1055907624	1
942156122	140519774	1
942156122	248735463	2
942156122	796183515998068736	1
942156122	162069635	1
942156122	1339931490	2
942156122	30354991	1
942156122	342863309	1
942156122	816157667882373120	1
942156122	231108733	1
942156122	404132211	1
942156122	163570705	2
942156122	15007149	1
942156122	92186819	1
942156122	231510077	1
942156122	33537967	2
942156122	942156122	1
942156122	2966570782	1
140519774	995193054	1
140519774	161791703	1
140519774	1037321378	1
140519774	247334603	2
140519774	1074518754	2
140519774	248735463	2
140519774	15764644	5
140519774	150078976	2
140519774	293131808	1
140519774	1077121945	2
140519774	1531521632	1
140519774	258900199	4
140519774	926446070812602371	1
140519774	242873057	1
140519774	33576489	1
140519774	80612021	2
140519774	305216911	1
140519774	479872233	4
140519774	1055907624	2
140519774	467823431	2
140519774	942156122	1
140519774	24195214	1
140519774	85396297	5
140519774	1080509366	1
140519774	24913074	1
140519774	234014087	1
140519774	1060984272	1
140519774	581141508	1
140519774	29501253	1
140519774	50452197	1
140519774	162069635	1
140519774	1058520120	1
140519774	31611298	1
140519774	2863006655	1
278145569	73303753	1
278145569	76649729	16
278145569	1209417007	24
278145569	1249982359	2
278145569	18916432	3
278145569	219429281	3
278145569	235190657	1
278145569	2856787757	1
278145569	19394188	1
278145569	32010840	1
278145569	25073877	4
278145569	818910970567344128	1
278145569	16256269	1
278145569	842072478834909184	1
278145569	278145569	3
278145569	963480595	1
278145569	1055907624	1
278145569	1077446982	1
278145569	235312723	1
278145569	1155212191	1
278145569	2863210809	1
278145569	110545675	1
278145569	1051446626	1
278145569	234022257	1
278145569	17976923	1
278145569	19926675	1
60828944	7429102	1
60828944	264219447	1
60828944	60828944	1
74198348	163570705	1
74198348	1209417007	11
74198348	20053279	11
74198348	17800215	1
74198348	25073877	5
74198348	245451804	3
74198348	818460870573441028	1
74198348	816298918468259841	2
74198348	14275291	1
74198348	33576489	1
74198348	235312723	1
74198348	74198348	19
74198348	18916432	4
74198348	267938462	1
74198348	26424123	3
74198348	13218102	3
74198348	1058051748	1
74198348	975200486	1
74198348	18566912	1
74198348	233842454	2
74198348	15324851	1
74198348	60828944	1
74198348	17976923	1
74198348	1074480192	2
74198348	2929491549	2
74198348	818910970567344128	1
74198348	73303753	1
74198348	816652616625168388	1
74198348	27676828	1
74198348	1077446982	2
74198348	19926675	2
74198348	2847221717	3
74198348	2914515430	1
74198348	2966205003	1
74198348	24735461	1
74198348	2930635215	1
74198348	237312687	1
74198348	2963445730	1
74198348	37920978	1
74198348	22669526	1
74198348	1531521632	1
190328374	210926192	1
190328374	234022257	1
190328374	278145569	1
190328374	2973870195	1
190328374	17976923	1
190328374	518644221	1
190328374	2964287128	5
190328374	1051446626	1
190328374	1849261916	1
190328374	816131319033950208	2
190328374	18916432	5
190328374	25073877	1
190328374	2914163523	4
190328374	78403308	4
190328374	18566912	1
190328374	2863210809	3
190328374	963480595	1
190328374	17896154	1
190328374	2975091705	1
190328374	33977070	1
190328374	235312723	1
2932617195	14984637	8
2932617195	19726613	1
2932617195	818536152588238849	1
2932617195	248735463	1
2932617195	1209417007	4
2932617195	1068481578	5
2932617195	234469322	1
2932617195	17896154	1
2932617195	2953974395	1
2932617195	242873057	1
2932617195	2966758114	1
970207298	117501995	1
970207298	29201047	1
970207298	138770045	1
970207298	16160352	1
970207298	21406834	1
970207298	17494010	1
2968007206	236279233	2
2968007206	24913074	1
2968007206	303861808	6
2968007206	29501253	5
2968007206	2962868158	4
2968007206	942156122	3
2968007206	31611298	1
2968007206	29450962	4
2968007206	249348006	1
2968007206	787373558	2
2968007206	278124059	1
2968007206	939091	2
2968007206	36948268	1
2968007206	1135486501	1
2968007206	24195214	1
2968007206	796736612554117120	1
2968007206	23600262	1
2968007206	231108733	1
2968007206	815733290955112448	1
2968007206	1045110018	2
2968007206	140519774	1
2968007206	806906355214852096	1
2968007206	84119348	1
2968007206	1339835893	1
2968007206	162069635	1
2968007206	248735463	2
2968007206	813286	3
2968007206	90639372	1
2968007206	15764644	2
2968007206	267938462	1
2968007206	150078976	1
2968007206	3122099613	1
2968007206	1055730738	2
2968007206	1058520120	1
2968007206	30354991	2
2968007206	3044993235	1
2968007206	56864092	1
2968007206	2968007206	1
2968007206	2968451607	1
2968007206	385429543	1
2968007206	364415553	1
19936673	19936673	1
47724293	33537967	19
47724293	7429102	2
47724293	47747074	2
47724293	85726335	3
47724293	1339835893	6
47724293	17494010	1
47724293	14135426	1
47724293	21406834	1
47724293	460376288	1
47724293	1058520120	5
47724293	15808765	1
47724293	30354991	4
47724293	150078976	1
47724293	293131808	1
47724293	1055685948	2
47724293	72198806	1
47724293	939091	1
47724293	2914515430	1
47724293	813286	1
47724293	172858784	3
47724293	29450962	1
47724293	516880804	2
47724293	109287731	1
47724293	47724293	2
219429281	1209417007	52
219429281	1339931490	1
219429281	432895323	5
219429281	233737858	1
219429281	234022257	2
219429281	41417564	2
219429281	18916432	89
219429281	32010840	4
219429281	25073877	16
219429281	988573326376427520	3
219429281	818910970567344128	15
219429281	814103950404239360	1
219429281	39249305	2
219429281	162069635	7
219429281	2963445730	2
219429281	14275291	8
219429281	3686482216	6
219429281	976969338	1
219429281	217543151	7
219429281	295685416	1
219429281	17976923	8
219429281	20053279	7
219429281	237348797	4
219429281	18915145	4
219429281	15394954	5
219429281	37094727	3
219429281	1072008757	2
219429281	993153006	14
219429281	27676828	2
219429281	19926675	7
219429281	19394188	14
219429281	18632666	1
219429281	262756641	1
219429281	815966620300480514	1
219429281	124224165	5
219429281	240812994	2
219429281	211420609	2
219429281	1444015610	1
219429281	266133081	1
219429281	234128524	1
219429281	15600527	9
219429281	1080509366	1
219429281	2750127259	2
219429281	237763317	3
219429281	23712174	4
219429281	2253968388	3
219429281	246769138	3
219429281	242926427	2
219429281	510516465	2
219429281	1249982359	2
219429281	827258161841135623	2
219429281	935368364	1
219429281	73303753	1
219429281	584012853	3
219429281	242376736	1
219429281	13218102	1
219429281	2853309155	7
219429281	1092979962	2
219429281	842072478834909184	1
219429281	1074101017	1
219429281	237750442	2
219429281	237862972	2
219429281	818975124460335106	1
219429281	2914515430	4
219429281	74198348	1
219429281	813286	1
219429281	15751083	1
219429281	1077446982	1
219429281	248495200	1
219429281	252819323	1
219429281	231108733	1
219429281	110545675	1
219429281	137794015	1
219429281	234822928	1
219429281	2933760046	1
219429281	2847221717	1
219429281	22509548	1
219429281	242873057	1
219429281	234812598	1
219429281	1240107944	1
219429281	613725908	1
219429281	935033864	1
219429281	240427862	1
219429281	1051446626	1
219429281	2962868158	1
219429281	16256269	1
219429281	219429281	2
219429281	3044993235	1
219429281	7270292	1
1009269193	24195214	1
1009269193	281540744	3
1009269193	247334603	5
1009269193	814179031956488192	1
1009269193	3686482216	7
1009269193	1009269193	1
1009269193	1058520120	4
1009269193	15324851	4
1009269193	815931811348017152	1
1009269193	855240223432769538	1
1009269193	26778110	1
1009269193	816181091673448448	2
1009269193	818975124460335106	1
1009269193	137794015	1
1009269193	2933760046	1
1009269193	1065995022	1
1009269193	234014087	1
1009269193	806906355214852096	1
1009269193	258900199	1
1009269193	993153006	2
1009269193	1092979962	2
1009269193	39249305	1
1009269193	2696643955	2
1009269193	56864092	1
1009269193	237814920	1
1009269193	84119348	1
1009269193	234812598	2
1009269193	219429281	2
1009269193	26424123	1
15745368	988573326376427520	1
15745368	15745368	1
15745368	225921757	1
1037321378	1058520120	2
1037321378	137794015	1
1037321378	942156122	1
1037321378	815733290955112448	4
1037321378	92186819	1
1037321378	1067541214671577093	1
1037321378	161791703	1
1037321378	85396297	1
1037321378	24913074	1
1037321378	1058717720	1
1037321378	479872233	1
1037321378	24195214	2
1037321378	2970462034	1
1037321378	23600262	1
1037321378	249410485	1
1037321378	1060984272	1
1037321378	3044993235	1
1037321378	1080509366	1
1037321378	1209417007	1
1037321378	1071840474	1
1037321378	15764644	1
1037321378	239949176	1
1037321378	31801993	1
1037321378	518644221	3
1037321378	109071031	1
1037321378	1045110018	1
1037321378	1037321378	1
1339835893	29450962	1
1339835893	248495200	2
1339835893	20113797	1
1339835893	72198806	2
1339835893	1339835893	1
1339835893	30354991	1
1339835893	172858784	1
1339835893	231510077	1
1339835893	15808765	1
1339835893	150078976	1
234374703	266133081	3
234374703	25073877	1
234374703	7429102	2
234374703	19726613	1
234374703	33537967	1
234374703	946549322	1
234374703	2863210809	1
234374703	193794406	3
234374703	172858784	1
234374703	150078976	2
234374703	970207298	1
234374703	234374703	1
234374703	264219447	1
234374703	17494010	1
234374703	600463589	1
802612183209111552	802612183209111552	2
802612183209111552	242836537	1
802612183209111552	813286	1
221792092	137794015	3
221792092	258900199	1
221792092	164007407	1
221792092	24195214	11
221792092	816181091673448448	1
221792092	815733290955112448	1
221792092	1531521632	1
221792092	29450962	1
221792092	1051127714	1
221792092	155669457	1
221792092	15764644	1
221792092	248735463	1
221792092	29501253	1
221792092	63169388	1
221792092	140519774	1
221792092	138770045	1
112740986	935368364	1
109071031	305620929	9
109071031	1339835893	2
109071031	18915145	4
109071031	21406834	1
109071031	2962868158	2
109071031	60828944	1
109071031	18061669	1
109071031	806906355214852096	4
109071031	18137749	14
109071031	19726613	2
109071031	249787913	7
109071031	1058520120	3
109071031	150078976	6
109071031	236511574	1
109071031	787373558	4
109071031	7429102	4
109071031	16056306	9
109071031	5558312	2
109071031	242555999	3
109071031	73303753	4
109071031	109071031	9
109071031	278124059	1
109071031	264219447	1
109071031	172858784	3
109071031	19394188	5
109071031	1480852568	1
109071031	823552974253342721	2
109071031	250188760	2
109071031	20597460	1
109071031	1074518754	1
109071031	811313565760163844	1
109071031	17494010	2
109071031	970207298	2
109071031	24913074	2
109071031	24745957	1
109071031	946549322	1
109071031	92186819	6
109071031	18695134	2
109071031	14275291	1
109071031	76649729	1
109071031	162069635	1
109071031	1055907624	1
109071031	293131808	2
109071031	3044993235	1
109071031	23600262	1
109071031	28602948	1
109071031	266719387	1
109071031	30354991	1
109071031	29201047	1
109071031	247334603	3
109071031	242836537	4
109071031	72198806	3
109071031	258900199	1
109071031	242426145	1
109071031	291756142	1
109071031	364415553	2
109071031	216881337	1
109071031	381152398	1
109071031	1530850933	1
2975091705	18166778	19
2975091705	963480595	19
2975091705	2966205003	7
2975091705	16256269	2
2975091705	78403308	9
2975091705	240760644	7
2975091705	1209417007	18
2975091705	2852998461	1
2975091705	815966620300480514	2
2975091705	880480631108644864	2
2975091705	25073877	4
2975091705	851621377	1
2975091705	2750127259	8
2975091705	814103950404239360	1
2975091705	816652616625168388	16
2975091705	818460870573441028	1
2975091705	2847221717	1
2975091705	2863210809	5
2975091705	18916432	11
2975091705	1060487274	4
2975091705	806583915012046854	1
2975091705	2964287128	3
2975091705	842072478834909184	3
2975091705	818910970567344128	4
2975091705	818948638890217473	5
2975091705	2382685057	4
2975091705	2914515430	3
2975091705	2973870195	2
2975091705	52503751	1
2975091705	518644221	1
2975091705	254082173	2
2975091705	2951574214	1
2975091705	18566912	1
2975091705	29766367	1
2975091705	584012853	2
2975091705	190328374	2
2975091705	381152398	1
2975091705	17976923	1
2975091705	1499993378	1
2975091705	16056306	1
2975091705	2963445730	5
2975091705	219429281	3
2975091705	19407835	1
2975091705	742735530287304704	1
2975091705	233737858	1
2975091705	234822928	1
2975091705	950328072	1
2975091705	2929491549	1
2975091705	2933760046	1
2975091705	2975091705	6
2975091705	33977070	1
2975091705	17800215	1
2975091705	935368364	1
2975091705	18805303	1
2975091705	237763317	1
2975091705	1249982359	1
2975091705	249410485	1
2975091705	2253968388	1
2975091705	2861616083	1
20467163	137794015	1
18632666	75364211	4
18632666	278124059	7
18632666	18915145	1
18632666	243418245	2
18632666	236511574	1
18632666	19394188	2
18632666	811313565760163844	1
18632666	842072478834909184	1
18632666	235217558	1
18632666	819992522109894658	1
18632666	18137749	1
18632666	60828944	4
18632666	555474658	2
18632666	13491312	1
18632666	1240107944	2
18632666	11651202	1
18632666	33537967	1
18632666	15324851	4
18632666	7429102	1
18632666	26424123	1
18632666	2856787757	1
18632666	2863210809	1
18632666	225921757	1
18632666	7270292	1
18632666	296361085	1
18632666	18632666	3
18632666	1068481578	1
19682187	231510077	53
19682187	19682187	4
19682187	163570705	13
19682187	1339835893	12
19682187	14135426	17
19682187	248735463	4
19682187	2371339658	1
19682187	813286	5
19682187	216776631	1
19682187	90639372	1
19682187	584912320	2
19682187	342863309	7
19682187	4749863113	2
19682187	1541518434	1
19682187	7429102	1
19682187	109071031	1
19682187	17856665	9
19682187	17907578	1
19682187	1068499286	3
19682187	486694111	2
19682187	247334603	2
19682187	47724293	1
19682187	381152398	2
19682187	939091	1
19682187	305216911	1
19682187	133832049	1
19682187	821769014691168256	1
19682187	409486555	1
19682187	36686040	1
19682187	788075094711107584	1
19682187	199325935	1
19682187	1058520120	1
19682187	4797361833	1
19682187	15007149	1
33576489	1074518754	1
33576489	442824717	1
33576489	3044993235	1
33576489	63169388	1
33576489	33576489	2
33576489	381152398	1
33576489	137794015	1
33576489	74508260	1
33576489	789244177	1
78403308	2973870195	3
78403308	2863210809	15
78403308	278145569	1
78403308	1058520120	1
78403308	806583915012046854	5
78403308	818910970567344128	3
78403308	76649729	4
78403308	10615232	1
78403308	2856787757	1
78403308	3686482216	1
78403308	15324851	8
78403308	1249982359	3
78403308	190328374	5
78403308	515822213	5
78403308	2382685057	1
78403308	819980276570976256	1
78403308	1060487274	1
78403308	21157904	1
78403308	5558312	2
78403308	2975091705	3
78403308	600463589	2
78403308	13218102	1
78403308	2914163523	1
78403308	946549322	1
78403308	78403308	2
78403308	2955485182	6
78403308	813286	1
78403308	1074518754	3
78403308	291756142	1
78403308	19394188	1
78403308	1480852568	1
78403308	58928690	1
78403308	293131808	1
78403308	2891210047	1
78403308	217543151	2
78403308	242555999	1
78403308	193794406	1
78403308	21269970	1
78403308	1068481578	1
78403308	73303753	3
78403308	150078976	2
78403308	249787913	1
78403308	109071031	2
78403308	55677432	1
15751083	15751083	3
15751083	1209417007	1
15751083	28599820	1
15751083	124224165	1
15751083	52503751	2
15751083	74198348	1
796183515998068736	819744763020775425	3
796183515998068736	808416682972770304	3
796183515998068736	818713465653051392	3
796183515998068736	303861808	1
796183515998068736	305216911	1
796183515998068736	2853309155	3
796183515998068736	404132211	2
796183515998068736	14275291	3
796183515998068736	942156122	2
796183515998068736	2371339658	1
796183515998068736	1058917562	1
796183515998068736	92186819	1
796183515998068736	814103950404239360	1
796183515998068736	15764644	1
796183515998068736	2966570782	1
796183515998068736	1080509366	1
796183515998068736	24745957	1
796183515998068736	796736612554117120	2
